,date,tweet,tweet_cleaned
682,2023-12-07,. Llegan nuevos instrumentos financieros y te ofrecen hasta el 13 por ciento de dinero adicional por cada día que guardes tu dinero mientras que te cobra si no lo mueves por más de seis meses. Por eso está en,"['financial', 'instrument', 'arrive', 'and', 'offer', 'you', 'up', 'to', 'percent', 'additional', 'money', 'for', 'each', 'day', 'you', 'keep', 'your', 'money', 'while', 'it', 'charge', 'if', 'you', 'do', 'not', 'move', 'it', 'for', 'more', 'than', 'six', 'why', 'is', 'in', 'financial instrument', 'instrument arrive', 'arrive and', 'and offer', 'offer you', 'you up', 'up to', 'to percent', 'percent additional', 'additional money', 'money for', 'for each', 'each day', 'day you', 'you keep', 'keep your', 'your money', 'money while', 'while it', 'it charge', 'charge if', 'if you', 'you do', 'do not', 'not move', 'move it', 'it for', 'for more', 'more than', 'than six', 'six why', 'why is', 'is in']"
683,2023-12-09,"Jamas pensé que me quedaría con Hey Banco después de todas las mamadas que están haciendo pero literalmente es la mejor opción que tengo. En fin, chingada madre HSBC, tremendo pedo por una compra de 150 pesos.","['i', 'never', 'thought', 'i', 'would', 'stay', 'with', 'hey', 'bank', 'after', 'all', 'the', 'blowjob', 'they', 'are', 'doing', 'but', 'it', 'is', 'literally', 'the', 'best', 'option', 'i', 'chingada', 'mother', 'hsbc', 'tremendous', 'fart', 'for', 'purchase', 'of', 'peso', 'i never', 'never thought', 'thought i', 'i would', 'would stay', 'stay with', 'with hey', 'hey bank', 'bank after', 'after all', 'all the', 'the blowjob', 'blowjob they', 'they are', 'are doing', 'doing but', 'but it', 'it is', 'is literally', 'literally the', 'the best', 'best option', 'option i', 'i chingada', 'chingada mother', 'mother hsbc', 'hsbc tremendous', 'tremendous fart', 'fart for', 'for purchase', 'purchase of', 'of peso']"
684,2023-12-09,"Correcto, sin más preámbulos.","['correct', 'without', 'further', 'ado', 'correct without', 'without further', 'further ado']"
685,2023-12-14,Apareció una buena promo en al contratar un seguro para tu celular.,"['good', 'promo', 'appeared', 'to', 'hire', 'insurance', 'for', 'your', 'cell', 'phone', 'good promo', 'promo appeared', 'appeared to', 'to hire', 'hire insurance', 'insurance for', 'for your', 'your cell', 'cell phone']"
686,2023-12-14,"El canje de las hey Coins de por tarjetas de regalo de Amazon ya son instantáneas, te llegan los códigos casi al ins…","['the', 'exchange', 'of', 'the', 'hey', 'coin', 'for', 'amazon', 'gift', 'card', 'are', 'already', 'snapshot', 'you', 'get', 'the', 'code', 'almost', 'to', 'the', 'in', 'the exchange', 'exchange of', 'of the', 'the hey', 'hey coin', 'coin for', 'for amazon', 'amazon gift', 'gift card', 'card are', 'are already', 'already snapshot', 'snapshot you', 'you get', 'get the', 'the code', 'code almost', 'almost to', 'to the', 'the in']"
687,2023-12-14,"Excelente pregunta, que de dijeron bro?…","['excellent', 'question', 'what', 'did', 'bro', 'say', 'excellent question', 'question what', 'what did', 'did bro', 'bro say']"
688,2023-12-14,"El canje de las hey Coins de por tarjetas de regalo de Amazon ya son instantáneas, te llegan los códigos casi al instante. ¿Recuerdan lo que me pasó hace unos meses? 🥲","['the', 'exchange', 'of', 'hey', 'coin', 'for', 'amazon', 'gift', 'card', 'are', 'already', 'snapshot', 'you', 'get', 'the', 'code', 'almost', 'you', 'remember', 'what', 'happened', 'to', 'few', 'month', 'ago', 'the exchange', 'exchange of', 'of hey', 'hey coin', 'coin for', 'for amazon', 'amazon gift', 'gift card', 'card are', 'are already', 'already snapshot', 'snapshot you', 'you get', 'get the', 'the code', 'code almost', 'almost you', 'you remember', 'remember what', 'what happened', 'happened to', 'to few', 'few month', 'month ago']"
689,2023-12-15,"Confirmo el día de hoy cambie mis Hey coins y en el correo de confirmación ya viene el código, todo cool ya hasta realizó mi compra 👍","['i', 'confirm', 'today', 'i', 'change', 'my', 'hey', 'coin', 'and', 'in', 'the', 'confirmation', 'mail', 'the', 'code', 'is', 'coming', 'all', 'cool', 'already', 'even', 'made', 'my', 'purchase', 'i confirm', 'confirm today', 'today i', 'i change', 'change my', 'my hey', 'hey coin', 'coin and', 'and in', 'in the', 'the confirmation', 'confirmation mail', 'mail the', 'the code', 'code is', 'is coming', 'coming all', 'all cool', 'cool already', 'already even', 'even made', 'made my', 'my purchase']"
690,2023-12-17,Amamos las recompensas de 🫡,"['we', 'love', 'the', 'reward', 'of', 'we love', 'love the', 'the reward', 'reward of']"
691,2023-12-17,Con para que me patrocine más juegos del MaratonDevir,"['with', 'that', 'i', 'sponsored', 'more', 'marsendevir', 'game', 'with that', 'that i', 'i sponsored', 'sponsored more', 'more marsendevir', 'marsendevir game']"
692,2023-12-18,"Evalué cambiar a HeyBanco! por Nu, debido a la tasa de rendimiento y wow, gratamente sorprendida.","['i', 'evaluated', 'to', 'change', 'to', 'heybanco', 'by', 'nu', 'due', 'to', 'the', 'rate', 'of', 'performance', 'and', 'wow', 'pleasantly', 'surprised', 'i evaluated', 'evaluated to', 'to change', 'change to', 'to heybanco', 'heybanco by', 'by nu', 'nu due', 'due to', 'to the', 'the rate', 'rate of', 'of performance', 'performance and', 'and wow', 'wow pleasantly', 'pleasantly surprised']"
693,2023-12-19,Muy amablemente su AreaEspecializada me dió solución. ^R,"['very', 'kindly', 'his', 'esteitionalized', 'area', 'gave', 'very kindly', 'kindly his', 'his esteitionalized', 'esteitionalized area', 'area gave']"
694,2023-12-22,"Te la recomiendo, atención inmediata, también para ti un abrazo y felices fiestas, abrazo para toda la familia.","['i', 'recommend', 'immediate', 'attention', 'also', 'for', 'you', 'hug', 'and', 'happy', 'holiday', 'hug', 'for', 'the', 'whole', 'family', 'i recommend', 'recommend immediate', 'immediate attention', 'attention also', 'also for', 'for you', 'you hug', 'hug and', 'and happy', 'happy holiday', 'holiday hug', 'hug for', 'for the', 'the whole', 'whole family']"
695,2023-12-22,"Entiendo, con la de Baz me transfiero de la de crédito a la de Azteca, entra como una compra y no me genera comisión. Te la recomiendo y muy accesible","['i', 'understand', 'with', 'the', 'baz', 'i', 'transfer', 'from', 'the', 'credit', 'to', 'that', 'of', 'azteca', 'it', 'enters', 'purchase', 'and', 'doe', 'not', 'generate', 'recommend', 'it', 'and', 'very', 'accessible', 'i understand', 'understand with', 'with the', 'the baz', 'baz i', 'i transfer', 'transfer from', 'from the', 'the credit', 'credit to', 'to that', 'that of', 'of azteca', 'azteca it', 'it enters', 'enters purchase', 'purchase and', 'and doe', 'doe not', 'not generate', 'generate recommend', 'recommend it', 'it and', 'and very', 'very accessible']"
696,2023-12-22,"Excelente, gracias por la información.","['excellent', 'thanks', 'for', 'the', 'information', 'excellent thanks', 'thanks for', 'for the', 'the information']"
697,2023-12-22,"Hola Pepe, buenos días. Te atiende Sofía, es un gusto saludae. ¿Nos podrías compair vía DM mayor detalle de la situación que presentas con tu aplicación BBVA México, por favor? 1/2","['hi', 'pepe', 'good', 'serf', 'you', 'it', 'taste', 'of', 'you', 'combine', 'via', 'dm', 'greater', 'detail', 'of', 'the', 'situation', 'you', 'present', 'with', 'your', 'bbva', 'mexico', 'application', 'please', 'hi pepe', 'pepe good', 'good serf', 'serf you', 'you it', 'it taste', 'taste of', 'of you', 'you combine', 'combine via', 'via dm', 'dm greater', 'greater detail', 'detail of', 'of the', 'the situation', 'situation you', 'you present', 'present with', 'with your', 'your bbva', 'bbva mexico', 'mexico application', 'application please']"
698,2023-12-27,"Manifestando ganarme el soeo de HeyBanco. Hecho esta, lo declaro, soy abundancia.","['manifesting', 'to', 'win', 'the', 'heybanco', 'is', 'i', 'declare', 'it', 'i', 'am', 'abundance', 'manifesting to', 'to win', 'win the', 'the heybanco', 'heybanco is', 'is i', 'i declare', 'declare it', 'it i', 'i am', 'am abundance']"
699,2023-12-28,"Hola! He mantenido un buen historial con ustedes, tengo la duda de qué hacer para que me aumenten la línea de crédito TDC?","['hello', 'i', 'have', 'maintained', 'good', 'history', 'with', 'you', 'i', 'have', 'the', 'doubt', 'what', 'to', 'do', 'to', 'increase', 'the', 'tdc', 'credit', 'line', 'hello i', 'i have', 'have maintained', 'maintained good', 'good history', 'history with', 'with you', 'you i', 'i have', 'have the', 'the doubt', 'doubt what', 'what to', 'to do', 'do to', 'to increase', 'increase the', 'the tdc', 'tdc credit', 'credit line']"
700,2023-12-30,Gracias ayer me atendieron rápido por llamada ya quedo resuelto,"['thanks', 'yesterday', 'they', 'attended', 'quickly', 'by', 'call', 'since', 'i', 'am', 'resolved', 'thanks yesterday', 'yesterday they', 'they attended', 'attended quickly', 'quickly by', 'by call', 'call since', 'since i', 'i am', 'am resolved']"
701,2024-01-01,"Año Nuevo, novedades nuevas ¿que les parece este ajuste de HEYBANCO? Anualidad y HEY PRO forzado 🙌 Me parece una mejor opción","['new', 'year', 'new', 'news', 'what', 'do', 'you', 'think', 'of', 'this', 'heybanco', 'adjustment', 'annuality', 'and', 'hey', 'pro', 'forced', 'it', 'seems', 'to', 'better', 'option', 'new year', 'year new', 'new news', 'news what', 'what do', 'do you', 'you think', 'think of', 'of this', 'this heybanco', 'heybanco adjustment', 'adjustment annuality', 'annuality and', 'and hey', 'hey pro', 'pro forced', 'forced it', 'it seems', 'seems to', 'to better', 'better option']"
702,2024-01-01,"Hay que transmitir información fidedigna y real, ya lleva algunos años operando...","['you', 'have', 'to', 'transmit', 'reliable', 'and', 'real', 'information', 'it', 'been', 'operating', 'for', 'few', 'year', 'you have', 'have to', 'to transmit', 'transmit reliable', 'reliable and', 'and real', 'real information', 'information it', 'it been', 'been operating', 'operating for', 'for few', 'few year']"
703,2024-01-02,"Te recomiendo Hey banco, no tiene nada de eso y puedes retirar en cualquier HSBC o inbursa sin comisión.","['i', 'recommend', 'hey', 'bank', 'nothing', 'like', 'that', 'and', 'you', 'can', 'withdraw', 'in', 'any', 'hsbc', 'or', 'inbursa', 'without', 'commission', 'i recommend', 'recommend hey', 'hey bank', 'bank nothing', 'nothing like', 'like that', 'that and', 'and you', 'you can', 'can withdraw', 'withdraw in', 'in any', 'any hsbc', 'hsbc or', 'or inbursa', 'inbursa without', 'without commission']"
704,2024-01-04,"Hoy fui a la Fanshop de Hey banco y me la pasé super chido, además hice un amix ✨","['today', 'i', 'went', 'to', 'hey', 'banco', 'fanshop', 'and', 'i', 'had', 'great', 'chid', 'i', 'also', 'made', 'an', 'amix', 'today i', 'i went', 'went to', 'to hey', 'hey banco', 'banco fanshop', 'fanshop and', 'and i', 'i had', 'had great', 'great chid', 'chid i', 'i also', 'also made', 'made an', 'an amix']"
705,2024-01-04,"otra opción que en lo personal podría recomendae, también tiene buenas promociones y MSI","['another', 'option', 'that', 'could', 'personally', 'recommend', 'also', 'good', 'promotion', 'and', 'msi', 'another option', 'option that', 'that could', 'could personally', 'personally recommend', 'recommend also', 'also good', 'good promotion', 'promotion and', 'and msi']"
706,2024-01-04,la mejor,"['the', 'best', 'the best']"
707,2024-01-05,Va gracias les mande dm,"['go', 'thanks', 'send', 'you', 'dm', 'go thanks', 'thanks send', 'send you', 'you dm']"
708,2024-01-07,está mejor,"['it', 'better', 'it better']"
709,2024-01-07,puro ese mejor nu nu fonite foniteog,"['purro', 'is', 'the', 'best', 'nun', 'foniteog', 'purro is', 'is the', 'the best', 'best nun', 'nun foniteog']"
710,2024-01-08,"Yo: voy a trabajar Mi hermana: Oye, entonnces cómo valido mi HeyBanco Papás: Oye, que hay un tema con el depa ;_; jajajaja pero bueno, agradezco que haya alguien allá que me ayude a resolverlo.","['i', 'going', 'to', 'work', 'my', 'sister', 'hey', 'then', 'how', 'to', 'validate', 'my', 'heybanco', 'dad', 'hey', 'there', 'is', 'an', 'issue', 'with', 'the', 'depa', 'hahahaha', 'but', 'hey', 'i', 'appreciate', 'someone', 'there', 'to', 'help', 'solve', 'it', 'i going', 'going to', 'to work', 'work my', 'my sister', 'sister hey', 'hey then', 'then how', 'how to', 'to validate', 'validate my', 'my heybanco', 'heybanco dad', 'dad hey', 'hey there', 'there is', 'is an', 'an issue', 'issue with', 'with the', 'the depa', 'depa hahahaha', 'hahahaha but', 'but hey', 'hey i', 'i appreciate', 'appreciate someone', 'someone there', 'there to', 'to help', 'help solve', 'solve it']"
711,2024-01-09,"Tengo un Pixel 5, genio.","['i', 'have', 'pixel', 'genius', 'i have', 'have pixel', 'pixel genius']"
712,2024-01-09,Si ya todo bien Señor Lampi🙌🏻,"['if', 'all', 'good', 'if all', 'all good']"
713,2024-01-10,"Uy, ya los contacté, incluso les mande video al correo electrónico que me señalo la persona que me contestó, actualice mi sistema operativo y sigue igual, esto sucede solo con la app del Banco Hey, tengo apps de otros bancos y funcionan perfecto.","['oh', 'i', 'already', 'contacted', 'them', 'i', 'even', 'send', 'video', 'to', 'the', 'email', 'that', 'the', 'person', 'who', 'answered', 'updated', 'my', 'operating', 'system', 'and', 'remains', 'the', 'same', 'this', 'happens', 'only', 'with', 'the', 'hey', 'bank', 'app', 'i', 'have', 'apps', 'from', 'other', 'bank', 'and', 'work', 'perfectly', 'oh i', 'i already', 'already contacted', 'contacted them', 'them i', 'i even', 'even send', 'send video', 'video to', 'to the', 'the email', 'email that', 'that the', 'the person', 'person who', 'who answered', 'answered updated', 'updated my', 'my operating', 'operating system', 'system and', 'and remains', 'remains the', 'the same', 'same this', 'this happens', 'happens only', 'only with', 'with the', 'the hey', 'hey bank', 'bank app', 'app i', 'i have', 'have apps', 'apps from', 'from other', 'other bank', 'bank and', 'and work', 'work perfectly']"
714,2024-01-10,🎁 ¡Promoción para todos nuestros clientes Hey! Aprovecha las compras de temporada y recibe recompensas en efectivo. ¿List@ p…,"['promotion', 'for', 'all', 'our', 'hey', 'customer', 'take', 'advantage', 'of', 'seasonal', 'purchase', 'and', 'receive', 'cash', 'p', 'promotion for', 'for all', 'all our', 'our hey', 'hey customer', 'customer take', 'take advantage', 'advantage of', 'of seasonal', 'seasonal purchase', 'purchase and', 'and receive', 'receive cash', 'cash p']"
715,2024-01-11,Gracias,['gracias']
716,2024-01-13,Ya llame y ya me ayudaron gracias,"['i', 'already', 'called', 'and', 'they', 'already', 'helped', 'thanks', 'i already', 'already called', 'called and', 'and they', 'they already', 'already helped', 'helped thanks']"
717,2024-01-14,No tiene límites jajaja gpt-4 gratis,"['it', 'leaja', 'limit', 'free', 'it leaja', 'leaja limit', 'limit free']"
718,2024-01-15,"Quedó solucionado el fin de semana, gracias","['it', 'wa', 'solved', 'the', 'weekend', 'thanks', 'it wa', 'wa solved', 'solved the', 'the weekend', 'weekend thanks']"
719,2024-01-16,Listo ya quedó muchas gracias.,"['ready', 'left', 'thank', 'you', 'very', 'much', 'ready left', 'left thank', 'thank you', 'you very', 'very much']"
720,2024-01-17,"HeyBanco y nu son mucho mejores, para los que andan buscando moverse.","['hey', 'banco', 'and', 'nu', 'are', 'much', 'better', 'for', 'those', 'who', 'are', 'looking', 'to', 'move', 'hey banco', 'banco and', 'and nu', 'nu are', 'are much', 'much better', 'better for', 'for those', 'those who', 'who are', 'are looking', 'looking to', 'to move']"
721,2024-01-17,"Por si ocupan, excelentes alternativas a BancoAztecaEnQuiebra 1. HeyBanco - Sin comisiones, contratación en línea, +23K puntos para retirar $ 2. NuBank - Sin comisiones, contratación en línea, retiro de efectivo en supermercados.","['in', 'case', 'they', 'occupy', 'excellent', 'alternative', 'to', 'bancozteciembra', 'heybanco', 'without', 'commission', 'online', 'hiring', 'point', 'to', 'remove', 'cloud', 'commission', 'online', 'hiring', 'removal', 'of', 'cash', 'in', 'supermarket', 'in case', 'case they', 'they occupy', 'occupy excellent', 'excellent alternative', 'alternative to', 'to bancozteciembra', 'bancozteciembra heybanco', 'heybanco without', 'without commission', 'commission online', 'online hiring', 'hiring point', 'point to', 'to remove', 'remove cloud', 'cloud commission', 'commission online', 'online hiring', 'hiring removal', 'removal of', 'of cash', 'cash in', 'in supermarket']"
722,2024-01-17,"Excelentes alternativas a 1. HeyBanco - Sin comisiones, contratación en línea, +23K puntos para retirar $ 2. NuBank - Sin comisiones, contratación en línea, retiro de efectivo en supermercados","['excellent', 'alternative', 'to', 'heybanco', 'commission', 'online', 'hiring', 'point', 'to', 'remove', 'cloud', 'commission', 'online', 'hiring', 'cash', 'withdrawal', 'in', 'supermarket', 'excellent alternative', 'alternative to', 'to heybanco', 'heybanco commission', 'commission online', 'online hiring', 'hiring point', 'point to', 'to remove', 'remove cloud', 'cloud commission', 'commission online', 'online hiring', 'hiring cash', 'cash withdrawal', 'withdrawal in', 'in supermarket']"
723,2024-01-17,"Excelentes alternativas a : 1. HeyBanco - Sin comisiones, contratación en línea, +23K puntos para retirar $ 2. NuBank - Sin comisiones, contratación en línea, retiro de efectivo en supermercados","['excellent', 'alternative', 'to', 'heybanco', 'commission', 'online', 'hiring', 'point', 'to', 'withdraw', 'cloud', 'without', 'commission', 'online', 'hiring', 'cash', 'withdrawal', 'in', 'supermarket', 'excellent alternative', 'alternative to', 'to heybanco', 'heybanco commission', 'commission online', 'online hiring', 'hiring point', 'point to', 'to withdraw', 'withdraw cloud', 'cloud without', 'without commission', 'commission online', 'online hiring', 'hiring cash', 'cash withdrawal', 'withdrawal in', 'in supermarket']"
724,2024-01-17,"Excelentes alternativas a Banco Azteca: 1. HeyBanco - Sin comisiones, contratación en línea, +23K puntos para retirar $ 2. NuBank - Sin comisiones, contratación en línea, retiro de efectivo en supermercados","['excellent', 'alternative', 'to', 'banco', 'azteca', 'heybanco', 'commission', 'online', 'hiring', 'point', 'to', 'withdraw', 'cloud', 'commission', 'online', 'hiring', 'cash', 'withdrawal', 'in', 'supermarket', 'excellent alternative', 'alternative to', 'to banco', 'banco azteca', 'azteca heybanco', 'heybanco commission', 'commission online', 'online hiring', 'hiring point', 'point to', 'to withdraw', 'withdraw cloud', 'cloud commission', 'commission online', 'online hiring', 'hiring cash', 'cash withdrawal', 'withdrawal in', 'in supermarket']"
725,2024-01-18,¡Celebramos 6 años en Hey Banco! 🎉 Gracias por confiar en nosotros en este viaje; tu apoyo ha sido fundamental para nuestro…,"['we', 'celebrate', 'year', 'in', 'hey', 'banco', 'thank', 'you', 'for', 'trusting', 'u', 'on', 'this', 'trip', 'your', 'support', 'been', 'fundamental', 'to', 'our', 'we celebrate', 'celebrate year', 'year in', 'in hey', 'hey banco', 'banco thank', 'thank you', 'you for', 'for trusting', 'trusting u', 'u on', 'on this', 'this trip', 'trip your', 'your support', 'support been', 'been fundamental', 'fundamental to', 'to our']"
726,2024-01-19,"Buen día, envié correo justo ahora. Gracias.","['good', 'morning', 'i', 'sent', 'mail', 'right', 'you', 'good morning', 'morning i', 'i sent', 'sent mail', 'mail right', 'right you']"
727,2024-01-19,Buenos días. Con la maravillosa sorpresa de que mi cuenta amaneció en ceros 🤡,"['good', 'the', 'wonderful', 'surprise', 'that', 'my', 'account', 'dawned', 'in', 'zero', 'good the', 'the wonderful', 'wonderful surprise', 'surprise that', 'that my', 'my account', 'account dawned', 'dawned in', 'in zero']"
728,2024-01-21,Listo!!,['list']
729,2024-01-21,"Raro, yo he realizado varias transacciones sin problema","['rare', 'i', 'have', 'made', 'several', 'transaction', 'without', 'problem', 'rare i', 'i have', 'have made', 'made several', 'several transaction', 'transaction without', 'without problem']"
730,2024-01-21,la mejor opción rendimiento del 13%,"['the', 'best', 'performance', 'option', 'the best', 'best performance', 'performance option']"
731,2024-01-21,Hola! También me gustaría unirme porfa.,"['hello', 'i', 'would', 'also', 'like', 'to', 'join', 'please', 'hello i', 'i would', 'would also', 'also like', 'like to', 'to join', 'join please']"
732,2024-01-21,"Agrega la app nunca me ha fallado, su proceso de contratación es ágil pues al par qué abres la cuenta te evalúa para la tarjeta de crédito; depósitos y transferencias inmediatas.","['add', 'the', 'app', 'never', 'failed', 'it', 'hiring', 'process', 'is', 'agile', 'because', 'when', 'you', 'open', 'the', 'account', 'i', 'evaluate', 'you', 'for', 'the', 'credit', 'card', 'immediate', 'deposit', 'and', 'transfer', 'add the', 'the app', 'app never', 'never failed', 'failed it', 'it hiring', 'hiring process', 'process is', 'is agile', 'agile because', 'because when', 'when you', 'you open', 'open the', 'the account', 'account i', 'i evaluate', 'evaluate you', 'you for', 'for the', 'the credit', 'credit card', 'card immediate', 'immediate deposit', 'deposit and', 'and transfer']"
733,2024-01-22,Dinero deberían darme los de pero gracias por un año de servicios.,"['money', 'should', 'give', 'those', 'of', 'but', 'thanks', 'for', 'year', 'of', 'service', 'money should', 'should give', 'give those', 'those of', 'of but', 'but thanks', 'thanks for', 'for year', 'year of', 'of service']"
734,2024-01-22,"Muchísimas gracias! se comprometió a resolver el problema con fecha límite al 25 de enero de 2024, de no ser así enseguida me pondré en contacto con","['thanks', 'lot', 'promised', 'to', 'solve', 'the', 'problem', 'with', 'deadline', 'of', 'january', 'if', 'not', 'i', 'will', 'immediately', 'contact', 'thanks lot', 'lot promised', 'promised to', 'to solve', 'solve the', 'the problem', 'problem with', 'with deadline', 'deadline of', 'of january', 'january if', 'if not', 'not i', 'i will', 'will immediately', 'immediately contact']"
735,2024-01-22,Muchas gracias,"['thank', 'you', 'so', 'much', 'thank you', 'you so', 'so much']"
736,2024-01-22,"Les agradezco mucho la atención, me pondré en contacto con ustedes.","['i', 'thank', 'you', 'very', 'much', 'i', 'will', 'contact', 'you', 'i thank', 'thank you', 'you very', 'very much', 'much i', 'i will', 'will contact', 'contact you']"
737,2024-01-23,estamos más que listos 🤩😍 ansiosos Desconéctate por 3 días en el Acústico Hey Banco de TecatePalNoe 🔌,"['we', 'are', 'more', 'than', 'ready', 'anxious', 'distress', 'for', 'day', 'in', 'the', 'acoustic', 'hey', 'bank', 'of', 'tecatepalnoe', 'we are', 'are more', 'more than', 'than ready', 'ready anxious', 'anxious distress', 'distress for', 'for day', 'day in', 'in the', 'the acoustic', 'acoustic hey', 'hey bank', 'bank of', 'of tecatepalnoe']"
738,2024-01-25,Funciona mucho mejor que el de 🤡🤡,"['it', 'work', 'much', 'better', 'than', 'it work', 'work much', 'much better', 'better than']"
739,2024-01-26,Jajajaja lo amé,"['hahaha', 'i', 'loved', 'him', 'hahaha i', 'i loved', 'loved him']"
740,2024-01-26,Jajaja,[]
741,2024-01-29,"Hola, buenas tardes. Te atiende Luz, es un placer saludae. Con gusto podemos apoyae, por favor escríbenos a nuestra cuenta oficial en Twitter ( ) para brindarle seguimiento a tu solicitud y compaie la información correspondiente. 1","['hello', 'good', 'serf', 'you', 'it', 'pleasure', 'can', 'gladly', 'support', 'please', 'write', 'to', 'our', 'official', 'twitter', 'account', 'to', 'follow', 'up', 'on', 'your', 'application', 'and', 'compare', 'the', 'corresponding', 'hello good', 'good serf', 'serf you', 'you it', 'it pleasure', 'pleasure can', 'can gladly', 'gladly support', 'support please', 'please write', 'write to', 'to our', 'our official', 'official twitter', 'twitter account', 'account to', 'to follow', 'follow up', 'up on', 'on your', 'your application', 'application and', 'and compare', 'compare the', 'the corresponding']"
742,2024-01-29,"Listo, gracias.","['ready', 'thanks', 'ready thanks']"
743,2024-01-30,Hola valdría la pena que cuando hagan cambios dan un resumen de los cambios realizados en el contrato y no manden las 60 hojas completas. 😬 CharlyTip mejora la experiencia del cliente.,"['hello', 'it', 'would', 'be', 'worth', 'that', 'when', 'they', 'make', 'change', 'they', 'give', 'summary', 'of', 'the', 'change', 'made', 'in', 'the', 'contract', 'and', 'do', 'not', 'send', 'the', 'full', 'charlytip', 'improves', 'customer', 'experience', 'hello it', 'it would', 'would be', 'be worth', 'worth that', 'that when', 'when they', 'they make', 'make change', 'change they', 'they give', 'give summary', 'summary of', 'of the', 'the change', 'change made', 'made in', 'in the', 'the contract', 'contract and', 'and do', 'do not', 'not send', 'send the', 'the full', 'full charlytip', 'charlytip improves', 'improves customer', 'customer experience']"
744,2024-02-01,Me encantan las respuestas de a las fallas repoadas en su App 🙄,"['i', 'love', 'the', 'response', 'of', 'the', 'fault', 'repolated', 'in', 'your', 'app', 'i love', 'love the', 'the response', 'response of', 'of the', 'the fault', 'fault repolated', 'repolated in', 'in your', 'your app']"
745,2024-02-01,"de debito puedes pedir nu desde la app, tmb hey banco, yo tengo esa y no me piden minimo ni me cobran por manejo de cuenta, esa la abri xq tuve un pedo con la nomina en banamex y la usaba como para ahorrar pero ahora la uso casi para todo heejej, la tj fisica me costo 109 creo","['you', 'can', 'ask', 'for', 'the', 'app', 'tmb', 'hey', 'bank', 'i', 'have', 'that', 'and', 'do', 'not', 'ask', 'minimal', 'or', 'charge', 'by', 'account', 'handling', 'i', 'had', 'fart', 'with', 'the', 'payroll', 'in', 'banamex', 'and', 'used', 'it', 'to', 'save', 'but', 'now', 'thei', 'use', 'almost', 'for', 'all', 'heejej', 'the', 'physical', 'tj', 'cost', 'you can', 'can ask', 'ask for', 'for the', 'the app', 'app tmb', 'tmb hey', 'hey bank', 'bank i', 'i have', 'have that', 'that and', 'and do', 'do not', 'not ask', 'ask minimal', 'minimal or', 'or charge', 'charge by', 'by account', 'account handling', 'handling i', 'i had', 'had fart', 'fart with', 'with the', 'the payroll', 'payroll in', 'in banamex', 'banamex and', 'and used', 'used it', 'it to', 'to save', 'save but', 'but now', 'now thei', 'thei use', 'use almost', 'almost for', 'for all', 'all heejej', 'heejej the', 'the physical', 'physical tj', 'tj cost']"
746,2024-02-02,"Y aprovecho el tuit para recomendarles a hey banco, yo lqm 🫶🏽 ni una sola queja en dos años","['and', 'i', 'take', 'the', 'tweet', 'to', 'recommend', 'to', 'hey', 'banco', 'i', 'lqm', 'or', 'single', 'complaint', 'in', 'two', 'year', 'and i', 'i take', 'take the', 'the tweet', 'tweet to', 'to recommend', 'recommend to', 'to hey', 'hey banco', 'banco i', 'i lqm', 'lqm or', 'or single', 'single complaint', 'complaint in', 'in two', 'two year']"
747,2024-02-06,interesante,['interesting']
748,2024-02-07,Mejor aumenten líneas de crédito! 😭😭😭😭,"['better', 'increase', 'credit', 'line', 'better increase', 'increase credit', 'credit line']"
749,2024-02-08,"Hey banco no, es ilimitado jajajaja, suena increíble.","['hey', 'bank', 'it', 'unlimited', 'hahahaha', 'it', 'sound', 'incredible', 'hey bank', 'bank it', 'it unlimited', 'unlimited hahahaha', 'hahahaha it', 'it sound', 'sound incredible']"
750,2024-02-08,"Cada más agradecido de peenecer a !! Si ocupan un banco que solucione, este es el mero bueno! Thkss","['every', 'more', 'grateful', 'to', 'belong', 'to', 'if', 'they', 'occupy', 'bank', 'that', 'solves', 'this', 'is', 'the', 'mere', 'good', 'thkss', 'every more', 'more grateful', 'grateful to', 'to belong', 'belong to', 'to if', 'if they', 'they occupy', 'occupy bank', 'bank that', 'that solves', 'solves this', 'this is', 'is the', 'the mere', 'mere good', 'good thkss']"
751,2024-02-08,"Por eso me encanta Su app es simplemente increíble! 💯. Además de ser super intuitiva, Cashback en todas tus compras…","['that', 'why', 'i', 'love', 'your', 'app', 'is', 'simply', 'incredible', 'addition', 'to', 'being', 'super', 'intuitive', 'cashback', 'in', 'all', 'your', 'purchase', 'that why', 'why i', 'i love', 'love your', 'your app', 'app is', 'is simply', 'simply incredible', 'incredible addition', 'addition to', 'to being', 'being super', 'super intuitive', 'intuitive cashback', 'cashback in', 'in all', 'all your', 'your purchase']"
752,2024-02-08,"Aaawww que bonito, hey Banco mucho la cola :D","['aww', 'how', 'beautiful', 'hey', 'bank', 'lot', 'of', 'tail', 'd', 'aww how', 'how beautiful', 'beautiful hey', 'hey bank', 'bank lot', 'lot of', 'of tail', 'tail d']"
753,2024-02-09,Gracias,['gracias']
754,2024-02-10,trae la de hey banco 😍🥹 humilde mi chiquito,"['bring', 'the', 'hey', 'banco', 'humble', 'my', 'little', 'girl', 'bring the', 'the hey', 'hey banco', 'banco humble', 'humble my', 'my little', 'little girl']"
